semester_raw,problem_name,total_rows,total_students,exam_rows,exam_students,midterm_n,midterm,exam_ratio,student_ratio,looks_midtermish,obvious_false_positive
W24,mid2_fall23_q2_sq,594,187,577.0,183.0,1.0,mid2,0.9713804713804713,0.9786096256684492,True,False
W24,mid2_fall23_q33_sq,7154,187,6752.0,183.0,1.0,mid2,0.9438076600503215,0.9786096256684492,True,False
W24,mid2_fall23_q3_sq,445,186,438.0,182.0,1.0,mid2,0.9842696629213483,0.978494623655914,True,False
W24,mid2_fall23_q4_sq,442,187,428.0,183.0,1.0,mid2,0.9683257918552036,0.9786096256684492,True,False
W24,mid2_fall23_q5_sq,498,187,480.0,183.0,1.0,mid2,0.963855421686747,0.9786096256684492,True,False
W24,mid2_fall23_q6_sq,523,186,513.0,183.0,1.0,mid2,0.9808795411089866,0.9838709677419355,True,False
W24,mid2_fall23_q8_sq,474,187,459.0,183.0,1.0,mid2,0.9683544303797469,0.9786096256684492,True,False
W24,mid2_fall23_q9_sq,516,187,507.0,183.0,1.0,mid2,0.9825581395348837,0.9786096256684492,True,False
W24,mid2_fall23_regex_b,445,186,438.0,182.0,1.0,mid2,0.9842696629213483,0.978494623655914,True,False
W24,mid2_fall23_regex_num_found_s_mc_v2,537,186,484.0,182.0,1.0,mid2,0.9013035381750466,0.978494623655914,True,False
W24,mid2_find_carrot_fib,570,185,545.0,181.0,1.0,mid2,0.956140350877193,0.9783783783783784,True,False
W24,mid2_student_avg_nested,3486,187,3349.0,183.0,1.0,mid2,0.9606999426276535,0.9786096256684492,True,False
W24,mid2_w23_HTML_errors,521,187,501.0,183.0,1.0,mid2,0.9616122840690979,0.9786096256684492,True,False
W24,mid2_w23_read_string,525,187,510.0,183.0,1.0,mid2,0.9714285714285714,0.9786096256684492,True,False
W24,mid2_w23_regex_greedy,400,187,391.0,183.0,1.0,mid2,0.9775,0.9786096256684492,True,False
W24,mid2_w24_csv_reader,475,187,467.0,183.0,1.0,mid2,0.9831578947368421,0.9786096256684492,True,False
W24,mid2_w24_debug,489,187,478.0,183.0,1.0,mid2,0.9775051124744376,0.9786096256684492,True,False
W24,mid2_w24_q12_sq,489,187,478.0,183.0,1.0,mid2,0.9775051124744376,0.9786096256684492,True,False
W24,mid2_w24_q29_sq_v2,3049,187,2960.0,183.0,1.0,mid2,0.9708101016726796,0.9786096256684492,True,False
W24,mid2_w24_q30_sq,3486,187,3349.0,183.0,1.0,mid2,0.9606999426276535,0.9786096256684492,True,False
W24,mid2_w24_q31_sq,8894,187,8620.0,183.0,1.0,mid2,0.9691927141893412,0.9786096256684492,True,False
W24,mid2_w24_q32_sq,6317,187,6135.0,183.0,1.0,mid2,0.9711888554693684,0.9786096256684492,True,False
W24,mid2_w24_q7_sq,475,187,467.0,183.0,1.0,mid2,0.9831578947368421,0.9786096256684492,True,False
W24,mid2_win22_fileEx_write_mc,461,187,456.0,183.0,1.0,mid2,0.9891540130151844,0.9786096256684492,True,False
W24,mid2_win23_from_regex,429,187,422.0,183.0,1.0,mid2,0.9836829836829837,0.9786096256684492,True,False
W24,mid2_win23_nested_dict_ac_v2,9274,187,9005.0,183.0,1.0,mid2,0.9709941772697865,0.9786096256684492,True,False
W24,mid2_wn23_sale_calculator_unittest_student_pp_v2,3049,187,2960.0,183.0,1.0,mid2,0.9708101016726796,0.9786096256684492,True,False
W24,mid_2_fa22_unittest_mc,597,186,582.0,183.0,1.0,mid2,0.9748743718592965,0.9838709677419355,True,False
W24,mid_2_fall_23_dict_sorting,594,187,577.0,183.0,1.0,mid2,0.9713804713804713,0.9786096256684492,True,False
W24,mid_2_html_attr_fill,494,186,486.0,182.0,1.0,mid2,0.9838056680161943,0.978494623655914,True,False
W24,mid_2_html_attributes_mc,516,187,507.0,183.0,1.0,mid2,0.9825581395348837,0.9786096256684492,True,False
W24,mid_2_q12_debug_mc,539,187,526.0,183.0,1.0,mid2,0.9758812615955473,0.9786096256684492,True,False
W24,mid_2_q1_split_v3_mc,474,187,459.0,183.0,1.0,mid2,0.9683544303797469,0.9786096256684492,True,False
W24,mid_2_sorted_num_mc,476,187,458.0,183.0,1.0,mid2,0.9621848739495799,0.9786096256684492,True,False
W24,mid_2_unit_test_mc,509,186,496.0,183.0,1.0,mid2,0.9744597249508841,0.9838709677419355,True,False
W24,pi_string_split_correct_order,487,186,475.0,182.0,1.0,mid2,0.9753593429158111,0.978494623655914,False,False
W24,q_mid1_w23_str_slice_methods,452,187,436.0,183.0,1.0,mid1,0.9646017699115044,0.9786096256684492,True,False
W24,q_mid1_w24_range_len,479,187,463.0,183.0,1.0,mid1,0.9665970772442589,0.9786096256684492,True,False
W24,q_mid1_w24_unittest_class,574,186,540.0,182.0,1.0,mid1,0.9407665505226481,0.978494623655914,True,False
W24,q_mid1_wn23_class_unittest_mcq_v2,566,187,542.0,183.0,1.0,mid1,0.9575971731448764,0.9786096256684492,True,False
W24,q_mid1f22_less_dict,5408,187,5184.0,183.0,1.0,mid1,0.9585798816568047,0.9786096256684492,True,False
W24,q_mid1f23_is_palindrome_ac,10647,187,10347.0,183.0,1.0,mid1,0.9718230487461257,0.9786096256684492,True,False
W24,q_mid1w23_which_assert,516,187,500.0,183.0,1.0,mid1,0.9689922480620154,0.9786096256684492,True,False
W24,q_mid2_wn23_nested_dict_mc,442,187,428.0,183.0,1.0,mid2,0.9683257918552036,0.9786096256684492,True,False
W24,q_midf21_call_parent_method,556,185,519.0,181.0,1.0,mid1,0.9334532374100719,0.9783783783783784,True,False
W24,q_midf21_class_car_test_pp_v2,3882,187,3716.0,183.0,1.0,mid1,0.9572385368366821,0.9786096256684492,True,False
W24,q_midf21_class_song_pp,2329,187,2233.0,183.0,1.0,mid1,0.9587805925289824,0.9786096256684492,True,False
W24,q_midf21_combo_price_ac_v2,5953,185,5814.0,183.0,1.0,mid1,0.976650428355451,0.9891891891891892,True,False
W24,q_midf21_cond_weather_ac,4056,187,3885.0,183.0,1.0,mid1,0.9578402366863905,0.9786096256684492,True,False
W24,q_midf21_create_dog_class,636,187,602.0,183.0,1.0,mid1,0.9465408805031447,0.9786096256684492,True,False
W24,q_midf21_immutable?,545,187,524.0,183.0,1.0,mid1,0.9614678899082569,0.9786096256684492,True,False
W24,q_midf21_method_on_create_fitb,512,187,493.0,183.0,1.0,mid1,0.962890625,0.9786096256684492,True,False
W24,q_midf21_no_return_fitb,517,186,488.0,182.0,1.0,mid1,0.9439071566731141,0.978494623655914,True,False
W24,q_midf21_several_ifs_fitb,544,187,525.0,183.0,1.0,mid1,0.9650735294117647,0.9786096256684492,True,False
W24,q_midf21_turtle_draw_E_pp_v2,3275,186,3164.0,182.0,1.0,mid1,0.9661068702290077,0.978494623655914,True,False
W24,q_midf21_two_list_to_dict_pp,2398,187,2258.0,183.0,1.0,mid1,0.9416180150125104,0.9786096256684492,True,False
W24,q_midf21_while_and,527,186,513.0,182.0,1.0,mid1,0.9734345351043643,0.978494623655914,True,False
W24,q_midf22_class_pet_which_method,564,187,546.0,183.0,1.0,mid1,0.9680851063829787,0.9786096256684492,True,False
W24,q_midw22_album_and_song,517,187,504.0,183.0,1.0,mid1,0.9748549323017408,0.9786096256684492,True,False
W24,q_midw22_loop_controls_mcq,449,187,438.0,183.0,1.0,mid1,0.9755011135857461,0.9786096256684492,True,False
W24,q_midw23_git,518,187,504.0,183.0,1.0,mid1,0.972972972972973,0.9786096256684492,True,False
W24,q_midw23_index_dup_pp_v2,3075,187,2893.0,183.0,1.0,mid1,0.9408130081300813,0.9786096256684492,True,False
W24,q_midw23_object_attributes_and_methods_v2,571,187,549.0,183.0,1.0,mid1,0.9614711033274956,0.9786096256684492,True,False
W24,q_midwn24_animal_dog_inheritance_pp_v2,3317,185,3198.0,181.0,1.0,mid1,0.964124208622249,0.9783783783783784,True,False
W24,q_midwn24_password_validator,13099,187,12676.0,183.0,1.0,mid2,0.9677074585846248,0.9786096256684492,True,False
W24,q_midwn24_sequence,7281,187,6996.0,183.0,1.0,mid1,0.9608570251339101,0.9786096256684492,True,False
W24,regex_digits_mc,523,186,513.0,183.0,1.0,mid2,0.9808795411089866,0.9838709677419355,False,False
W24,strip_mc,498,187,480.0,183.0,1.0,mid2,0.963855421686747,0.9786096256684492,False,False
